0	0	0.576105
0.1	0	0.0566883
0.2	0	0.00952944
0.3	0	0.0014548
0.4	0	0.00239247
0.5	0	-0.051317
0.6	0	0.00584656
0	0.1	0.0189803
0.1	0.1	0.00471749
0.2	0.1	-0.00900552
0.3	0.1	-0.0256264
0.4	0.1	-0.0117611
0.5	0.1	-0.0388782
0.6	0.1	0.0159273
0	0.2	0.00864613
0.1	0.2	0.0107013
0.2	0.2	0.039205
0.3	0.2	-0.0275282
0.4	0.2	-0.00634706
0.5	0.2	0.00238975
0.6	0.2	0.0101219
0	0.3	0.0269514
0.1	0.3	-0.063308
0.2	0.3	0.0301597
0.3	0.3	7.29778e-05
0.4	0.3	-0.0145225
0.5	0.3	0.00732833
0.6	0.3	0.0264134
0	0.4	-0.0233285
0.1	0.4	-0.00128234
0.2	0.4	0.0261327
0.3	0.4	-0.0126949
0.4	0.4	-0.00581481
0.5	0.4	-0.00639314
0.6	0.4	0.040246
0	0.5	0.0226871
0.1	0.5	0.0186865
0.2	0.5	-0.0114868
0.3	0.5	-0.0124477
0.4	0.5	0.0462287
0.5	0.5	0.0135855
0.6	0.5	-0.0192032
0	0.6	0.0335795
0.1	0.6	0.00701075
0.2	0.6	0.0312331
0.3	0.6	-0.00998908
0.4	0.6	-0.0111931
0.5	0.6	0.0148491
0.6	0.6	0.0198465
